  Time                 , (V(C10:2))@1         , (V(C10:2))@2         , (V(C10:2))@3         , (V(C10:2))@4         , (V(C10:2))@5         , (V(C10:2))@6         , (V(C10:2))@7         , (V(C10:2))@8         , (V(C10:2))@9         , (V(C10:2))@10        , (V(C10:2))@11        , (V(R10:2))@1         , (V(R10:2))@2         , (V(R10:2))@3         , (V(R10:2))@4         , (V(R10:2))@5         , (V(R10:2))@6         , (V(R10:2))@7         , (V(R10:2))@8         , (V(R10:2))@9         , (V(R10:2))@10        , (V(R10:2))@11        , (V(U2:VOL))@1        , (V(U2:VOL))@2        , (V(U2:VOL))@3        , (V(U2:VOL))@4        , (V(U2:VOL))@5        , (V(U2:VOL))@6        , (V(U2:VOL))@7        , (V(U2:VOL))@8        , (V(U2:VOL))@9        , (V(U2:VOL))@10       , (V(U2:VOL))@11       
  8.003972166181e-08  ,1.177842365883e-01  ,1.177842365883e-01  ,1.177842365883e-01  ,1.177842365883e-01  ,1.177842365883e-01  ,1.215167698679e-01  ,1.175928280352e-01  ,1.196702210642e-01  ,1.232187327111e-01  ,1.229677602833e-01  ,1.228470119791e-01  ,2.534970848457e+00  ,2.550458975538e+00  ,2.589933853404e+00  ,2.660131216383e+00  ,2.784961739733e+00  ,3.022896046032e+00  ,3.359968936273e+00  ,3.552284374315e+00  ,3.710360502560e+00  ,3.713242274837e+00  ,3.713260951433e+00  ,2.464505681719e+00  ,2.449017554579e+00  ,2.409542675915e+00  ,2.339345312072e+00  ,2.214514783975e+00  ,1.976580463605e+00  ,1.639507590533e+00  ,1.447192212886e+00  ,1.289116107310e+00  ,1.286234335138e+00  ,1.286215658434e+00  
  8.188821070790e-08  ,1.091434994390e-01  ,1.091434994390e-01  ,1.091434994390e-01  ,1.091434994390e-01  ,1.091434994390e-01  ,1.126923539078e-01  ,1.088383256278e-01  ,1.089017074689e-01  ,1.131447419894e-01  ,1.130709073126e-01  ,1.129409296238e-01  ,2.532735824454e+00  ,2.547241442411e+00  ,2.584212180896e+00  ,2.649956484475e+00  ,2.766868224059e+00  ,2.989869985926e+00  ,3.315427314998e+00  ,3.490031359498e+00  ,3.709717015038e+00  ,3.713216335810e+00  ,3.713261681854e+00  ,2.466740705710e+00  ,2.452235087749e+00  ,2.415264348538e+00  ,2.349520044275e+00  ,2.232608300571e+00  ,2.009606525978e+00  ,1.684049201338e+00  ,1.509445218400e+00  ,1.289759594784e+00  ,1.286260274285e+00  ,1.286214928039e+00  
  8.235033296943e-08  ,1.069833151517e-01  ,1.069833151517e-01  ,1.069833151517e-01  ,1.069833151517e-01  ,1.069833151517e-01  ,1.098057606243e-01  ,1.066497000259e-01  ,1.062095790700e-01  ,1.105635770460e-01  ,1.103260113405e-01  ,1.104644090349e-01  ,2.532177068453e+00  ,2.546437059129e+00  ,2.582781762769e+00  ,2.647412801498e+00  ,2.762344845141e+00  ,2.978704944027e+00  ,3.304291909680e+00  ,3.474468105794e+00  ,3.709528797680e+00  ,3.713150113931e+00  ,3.713261864459e+00  ,2.467299461707e+00  ,2.453039471042e+00  ,2.416694766693e+00  ,2.352063727325e+00  ,2.237131679720e+00  ,2.020771568312e+00  ,1.695184604039e+00  ,1.525008469779e+00  ,1.289947812286e+00  ,1.286326496137e+00  ,1.286214745440e+00  
  8.327457749248e-08  ,1.026629465770e-01  ,1.026629465770e-01  ,1.026629465770e-01  ,1.026629465770e-01  ,1.026629465770e-01  ,1.040325740572e-01  ,1.022724488222e-01  ,1.008253222723e-01  ,1.053320682361e-01  ,1.048362193964e-01  ,1.051102712596e-01  ,2.531059556452e+00  ,2.544828292565e+00  ,2.579920926515e+00  ,2.642325435544e+00  ,2.753298087304e+00  ,2.956374860229e+00  ,3.282021099042e+00  ,3.443341598385e+00  ,3.709123751612e+00  ,3.713017670175e+00  ,3.713216462136e+00  ,2.468416973702e+00  ,2.454648237627e+00  ,2.419555603005e+00  ,2.357151093427e+00  ,2.246178438017e+00  ,2.043101652979e+00  ,1.717455409442e+00  ,1.556134972536e+00  ,1.290352858162e+00  ,1.286458939843e+00  ,1.286260147773e+00  
  8.512306653857e-08  ,9.402220942772e-02  ,9.402220942772e-02  ,9.402220942772e-02  ,9.402220942772e-02  ,9.402220942772e-02  ,9.248620092308e-02  ,9.351794641482e-02  ,9.005680867695e-02  ,9.460789256010e-02  ,9.385663550816e-02  ,9.385726981591e-02  ,2.528824532449e+00  ,2.541610759438e+00  ,2.574199254007e+00  ,2.632150703635e+00  ,2.735204571630e+00  ,2.911714692632e+00  ,3.237479477767e+00  ,3.381088583568e+00  ,3.708173218117e+00  ,3.712752782661e+00  ,3.713063500994e+00  ,2.470651997693e+00  ,2.457865770798e+00  ,2.425277275627e+00  ,2.367325825629e+00  ,2.264271954613e+00  ,2.087761822314e+00  ,1.761997020246e+00  ,1.618387978050e+00  ,1.291303392116e+00  ,1.286723827254e+00  ,1.286413108935e+00  
  8.882004463077e-08  ,7.109809375043e-02  ,7.109809375043e-02  ,7.109809375043e-02  ,7.109809375043e-02  ,7.109809375043e-02  ,6.939345465483e-02  ,7.127336205740e-02  ,6.851978148619e-02  ,7.224969135955e-02  ,7.189746773163e-02  ,7.135126692860e-02  ,2.522580438038e+00  ,2.532621781842e+00  ,2.558214341312e+00  ,2.603725063556e+00  ,2.684655842500e+00  ,2.822394357438e+00  ,3.088852067628e+00  ,3.256582553935e+00  ,3.705354304661e+00  ,3.712223007634e+00  ,3.712757578708e+00  ,2.476896092114e+00  ,2.466854748421e+00  ,2.441262188512e+00  ,2.395751465858e+00  ,2.314820684506e+00  ,2.177082160984e+00  ,1.910624430029e+00  ,1.742893989078e+00  ,1.294122305346e+00  ,1.287253602076e+00  ,1.286719031260e+00  
  8.974428915381e-08  ,6.515751879182e-02  ,6.515751879182e-02  ,6.515751879182e-02  ,6.515751879182e-02  ,6.515751879182e-02  ,6.362026808777e-02  ,6.532197280711e-02  ,6.313552468850e-02  ,6.649377565570e-02  ,6.640767578750e-02  ,6.572476620678e-02  ,2.520953533162e+00  ,2.530279694980e+00  ,2.554049456749e+00  ,2.596318735354e+00  ,2.671485321894e+00  ,2.800064273640e+00  ,3.046788380784e+00  ,3.225456046526e+00  ,3.704267678013e+00  ,3.712090563877e+00  ,3.712681098137e+00  ,2.478522996994e+00  ,2.469196835288e+00  ,2.445427073120e+00  ,2.403157794082e+00  ,2.327991205262e+00  ,2.199412245651e+00  ,1.952688118480e+00  ,1.774020491835e+00  ,1.295208931800e+00  ,1.287386045782e+00  ,1.286795511841e+00  
  9.159277819991e-08  ,5.327636887462e-02  ,5.327636887462e-02  ,5.327636887462e-02  ,5.327636887462e-02  ,5.327636887462e-02  ,5.207389495365e-02  ,5.341919430653e-02  ,5.236701109312e-02  ,5.481948783109e-02  ,5.453356455130e-02  ,5.447176476312e-02  ,2.517699723411e+00  ,2.525595521256e+00  ,2.545719687623e+00  ,2.581506078948e+00  ,2.645144280684e+00  ,2.755404106043e+00  ,2.962661007096e+00  ,3.163203031709e+00  ,3.698726246455e+00  ,3.711156971651e+00  ,3.712528136995e+00  ,2.481776806753e+00  ,2.473881009021e+00  ,2.453756842338e+00  ,2.417970450529e+00  ,2.354332246773e+00  ,2.244072414986e+00  ,2.036815495383e+00  ,1.836273497349e+00  ,1.300750360656e+00  ,1.288319638101e+00  ,1.286948473003e+00  
  9.515764818490e-08  ,3.036319293972e-02  ,3.036319293972e-02  ,3.036319293972e-02  ,3.036319293972e-02  ,3.036319293972e-02  ,2.980634670489e-02  ,3.046430695989e-02  ,3.159958973343e-02  ,3.181698350304e-02  ,3.133901245154e-02  ,3.182358441689e-02  ,2.511424647697e+00  ,2.516561943076e+00  ,2.529655462628e+00  ,2.552939399406e+00  ,2.594344743959e+00  ,2.669275550763e+00  ,2.800418688153e+00  ,3.043146110375e+00  ,3.473760732062e+00  ,3.709136018819e+00  ,3.711835310798e+00  ,2.488051882482e+00  ,2.482914587219e+00  ,2.469821067510e+00  ,2.446537130152e+00  ,2.405131784079e+00  ,2.330200973618e+00  ,2.199057820524e+00  ,1.956330400743e+00  ,1.525715734233e+00  ,1.290340591178e+00  ,1.287641299384e+00  
  9.885462627709e-08  ,6.600893105306e-03  ,6.600893105306e-03  ,6.600893105306e-03  ,6.600893105306e-03  ,6.600893105306e-03  ,6.713600436641e-03  ,6.658749958717e-03  ,8.144543448004e-03  ,7.506717196752e-03  ,7.284909123163e-03  ,7.526842440044e-03  ,2.504917028193e+00  ,2.507193595628e+00  ,2.512995924377e+00  ,2.523314086596e+00  ,2.541662661538e+00  ,2.579955215569e+00  ,2.632163940777e+00  ,2.757239062237e+00  ,2.941139071533e+00  ,3.707040172862e+00  ,3.710371685246e+00  ,2.494559502000e+00  ,2.492282934686e+00  ,2.486480605944e+00  ,2.476162443047e+00  ,2.457813867102e+00  ,2.419521312287e+00  ,2.367312574329e+00  ,2.242237436227e+00  ,2.058337423355e+00  ,1.292436437388e+00  ,1.289104925050e+00  
  1.037213455230e-07  ,-2.467990949816e-02  ,-2.467990949816e-02  ,-2.467990949816e-02  ,-2.467990949816e-02  ,-2.467990949816e-02  ,-2.329478612622e-02  ,-2.467899658131e-02  ,-2.297085725938e-02  ,-2.448533316556e-02  ,-2.417027592039e-02  ,-2.416983286007e-02  ,2.496350367452e+00  ,2.494861059246e+00  ,2.491065230330e+00  ,2.484315186298e+00  ,2.472311721922e+00  ,2.459729705875e+00  ,2.410672604649e+00  ,2.360752141579e+00  ,2.228231772895e+00  ,3.545139389740e+00  ,3.705384339566e+00  ,2.503126162762e+00  ,2.504615471093e+00  ,2.508411300232e+00  ,2.515161343456e+00  ,2.527164807509e+00  ,2.539746822212e+00  ,2.588803918920e+00  ,2.638724340970e+00  ,2.771244750560e+00  ,1.454337206787e+00  ,1.294092269384e+00  
  1.055698345691e-07  ,-3.656105941536e-02  ,-3.656105941536e-02  ,-3.656105941536e-02  ,-3.656105941536e-02  ,-3.656105941536e-02  ,-3.454722784985e-02  ,-3.658177508190e-02  ,-3.478918382935e-02  ,-3.650338577119e-02  ,-3.598134880222e-02  ,-3.617436912926e-02  ,2.493096557701e+00  ,2.490176885522e+00  ,2.482735461204e+00  ,2.469502529893e+00  ,2.445970680712e+00  ,2.413082142725e+00  ,2.326545230960e+00  ,2.210157522756e+00  ,1.955667304802e+00  ,3.380223007823e+00  ,3.703122215710e+00  ,2.506379972521e+00  ,2.509299644826e+00  ,2.516741069449e+00  ,2.529973999904e+00  ,2.553505849021e+00  ,2.586394383832e+00  ,2.672931295823e+00  ,2.789318953748e+00  ,3.043809199644e+00  ,1.619253574354e+00  ,1.296354392549e+00  
  1.092668126613e-07  ,-5.774976329342e-02  ,-5.774976329342e-02  ,-5.774976329342e-02  ,-5.774976329342e-02  ,-5.774976329342e-02  ,-5.705211129711e-02  ,-5.794627899268e-02  ,-5.842583696928e-02  ,-6.003788244970e-02  ,-5.960349456588e-02  ,-6.018344166766e-02  ,2.487015384466e+00  ,2.481422448595e+00  ,2.467167627438e+00  ,2.441818572582e+00  ,2.396740870221e+00  ,2.319787016426e+00  ,2.170900813967e+00  ,1.908968285110e+00  ,1.529162371449e+00  ,3.050390243990e+00  ,3.698597967999e+00  ,2.512461145721e+00  ,2.518054081733e+00  ,2.532308903019e+00  ,2.557657956889e+00  ,2.602735658083e+00  ,2.679689507073e+00  ,2.828575701808e+00  ,3.090508179305e+00  ,3.470314116911e+00  ,1.949086309489e+00  ,1.300878638878e+00  
  1.157902616352e-07  ,-9.509869280324e-02  ,-9.509869280324e-02  ,-9.509869280324e-02  ,-9.509869280324e-02  ,-9.509869280324e-02  ,-9.676277637831e-02  ,-9.501722448276e-02  ,-9.995352434951e-02  ,-9.976797092938e-02  ,-9.828473020456e-02  ,-9.846289197765e-02  ,2.476291448977e+00  ,2.465984306443e+00  ,2.439714299178e+00  ,2.392998885849e+00  ,2.309925827874e+00  ,2.155164456934e+00  ,1.899502239856e+00  ,1.378384229074e+00  ,1.293287427208e+00  ,2.406862717007e+00  ,2.880674046223e+00  ,2.523185081147e+00  ,2.533492223850e+00  ,2.559762230925e+00  ,2.606477643040e+00  ,2.689550697879e+00  ,2.844312061169e+00  ,3.099974252014e+00  ,3.621092211805e+00  ,3.706189182888e+00  ,2.592613827864e+00  ,2.118802515156e+00  
  1.164152722150e-07  ,-9.867708763428e-02  ,-9.867708763428e-02  ,-9.867708763428e-02  ,-9.867708763428e-02  ,-9.867708763428e-02  ,-1.005674487084e-01  ,-9.856898571032e-02  ,-1.035604061029e-01  ,-1.028350124644e-01  ,-1.016448387525e-01  ,-1.020985812233e-01  ,2.475263990471e+00  ,2.464505180567e+00  ,2.437084000285e+00  ,2.388321479644e+00  ,2.301608092858e+00  ,2.139391996419e+00  ,1.873499586835e+00  ,1.330294305643e+00  ,1.293031684426e+00  ,2.338113884712e+00  ,2.795992851104e+00  ,2.524212539648e+00  ,2.534971349723e+00  ,2.562392529784e+00  ,2.611155049190e+00  ,2.697868432650e+00  ,2.860084521166e+00  ,3.125976902744e+00  ,3.669182146396e+00  ,3.706444925675e+00  ,2.661362664179e+00  ,2.203483705580e+00  
  1.176652933747e-07  ,-1.058338772964e-01  ,-1.058338772964e-01  ,-1.058338772964e-01  ,-1.058338772964e-01  ,-1.058338772964e-01  ,-1.081767933685e-01  ,-1.056725081654e-01  ,-1.106530168550e-01  ,-1.089690955343e-01  ,-1.083650558483e-01  ,-1.093699597145e-01  ,2.473209073458e+00  ,2.461546928815e+00  ,2.431823402500e+00  ,2.378966667233e+00  ,2.284972622826e+00  ,2.107847075390e+00  ,1.821494280793e+00  ,1.305686438781e+00  ,1.292520198863e+00  ,2.200616220124e+00  ,2.626630460866e+00  ,2.526267456648e+00  ,2.537929601468e+00  ,2.567653127502e+00  ,2.620509861489e+00  ,2.714503902193e+00  ,2.891629441162e+00  ,3.177982204206e+00  ,3.693790162171e+00  ,3.706956411250e+00  ,2.798860336808e+00  ,2.372846086429e+00  
  1.179777986646e-07  ,-1.076230747119e-01  ,-1.076230747119e-01  ,-1.076230747119e-01  ,-1.076230747119e-01  ,-1.076230747119e-01  ,-1.100791295336e-01  ,-1.074483887792e-01  ,-1.123999309929e-01  ,-1.105026163018e-01  ,-1.100451101223e-01  ,-1.111878043373e-01  ,2.472695344205e+00  ,2.460807365877e+00  ,2.430508253053e+00  ,2.376627964130e+00  ,2.280813755318e+00  ,2.099960845132e+00  ,1.808492954282e+00  ,1.304297462968e+00  ,1.292392327472e+00  ,2.166241803976e+00  ,2.584289863306e+00  ,2.526781185898e+00  ,2.538669164404e+00  ,2.568968276931e+00  ,2.622848564564e+00  ,2.718662769579e+00  ,2.899515671160e+00  ,3.190983529571e+00  ,3.695179139827e+00  ,3.707084282643e+00  ,2.833234754965e+00  ,2.415186681641e+00  
  1.186028092444e-07  ,-1.112014695429e-01  ,-1.112014695429e-01  ,-1.112014695429e-01  ,-1.112014695429e-01  ,-1.112014695429e-01  ,-1.138838018636e-01  ,-1.110001500068e-01  ,-1.158610908179e-01  ,-1.135696578368e-01  ,-1.134052186702e-01  ,-1.148234935829e-01  ,2.471667885699e+00  ,2.459328240001e+00  ,2.427877954160e+00  ,2.371950557924e+00  ,2.272496020302e+00  ,2.084188384618e+00  ,1.782490301261e+00  ,1.302292557165e+00  ,1.292136584690e+00  ,2.097492971682e+00  ,2.499608668187e+00  ,2.527808644398e+00  ,2.540148290277e+00  ,2.571598575790e+00  ,2.627525970714e+00  ,2.726980504350e+00  ,2.915288131158e+00  ,3.216986180302e+00  ,3.697184048619e+00  ,3.707340025430e+00  ,2.901983591280e+00  ,2.499867872065e+00  
  1.198528304040e-07  ,-1.183582592050e-01  ,-1.183582592050e-01  ,-1.183582592050e-01  ,-1.183582592050e-01  ,-1.183582592050e-01  ,-1.214931465238e-01  ,-1.181036724619e-01  ,-1.226480887960e-01  ,-1.197037409068e-01  ,-1.201254357660e-01  ,-1.220948720741e-01  ,2.469612968687e+00  ,2.456369988249e+00  ,2.422617356375e+00  ,2.362595745513e+00  ,2.255860550270e+00  ,2.052643463588e+00  ,1.730484995219e+00  ,1.299737027427e+00  ,1.291625099126e+00  ,1.959995307093e+00  ,2.330246277949e+00  ,2.529863561399e+00  ,2.543106542022e+00  ,2.576859173508e+00  ,2.636880783013e+00  ,2.743615973893e+00  ,2.946833051154e+00  ,3.268991481763e+00  ,3.699739580684e+00  ,3.707851511005e+00  ,3.039481263909e+00  ,2.669230252913e+00  
  1.223528727233e-07  ,-1.326718385292e-01  ,-1.326718385292e-01  ,-1.326718385292e-01  ,-1.326718385292e-01  ,-1.326718385292e-01  ,-1.340034831304e-01  ,-1.323107173721e-01  ,-1.356445483645e-01  ,-1.319719070467e-01  ,-1.335658699577e-01  ,-1.335175249889e-01  ,2.465503134662e+00  ,2.450453484745e+00  ,2.412096160803e+00  ,2.343886120691e+00  ,2.222589610207e+00  ,2.000059733307e+00  ,1.626474383134e+00  ,1.296830820766e+00  ,1.290602127999e+00  ,1.684999977915e+00  ,2.122665215486e+00  ,2.533973395400e+00  ,2.549023045513e+00  ,2.587380368944e+00  ,2.655590407612e+00  ,2.776886912979e+00  ,2.999416778691e+00  ,3.373002084686e+00  ,3.702645789301e+00  ,3.708874482153e+00  ,3.314476609167e+00  ,2.876811313777e+00  
  1.273529573619e-07  ,-1.562399505920e-01  ,-1.562399505920e-01  ,-1.562399505920e-01  ,-1.562399505920e-01  ,-1.562399505920e-01  ,-1.520193650605e-01  ,-1.568823407771e-01  ,-1.590535275356e-01  ,-1.565082393265e-01  ,-1.566644788518e-01  ,-1.518364388842e-01  ,2.458592767505e+00  ,2.440505342918e+00  ,2.394405586326e+00  ,2.312427337462e+00  ,2.166647104550e+00  ,1.922064922686e+00  ,1.461619942899e+00  ,1.293823144783e+00  ,1.288556185745e+00  ,1.294755568522e+00  ,1.897755676561e+00  ,2.540883762536e+00  ,2.558971187270e+00  ,2.605070943160e+00  ,2.687049190333e+00  ,2.832829416690e+00  ,3.077411582081e+00  ,3.537856521509e+00  ,3.705653464972e+00  ,3.710920424450e+00  ,3.704721041371e+00  ,3.101720874427e+00  
  1.328731856585e-07  ,-1.718965435379e-01  ,-1.718965435379e-01  ,-1.718965435379e-01  ,-1.718965435379e-01  ,-1.718965435379e-01  ,-1.719093846112e-01  ,-1.720937300512e-01  ,-1.781467355231e-01  ,-1.803285089600e-01  ,-1.720240259628e-01  ,-1.720610138976e-01  ,2.453645582114e+00  ,2.433383390945e+00  ,2.381740766642e+00  ,2.289905750319e+00  ,2.126597430290e+00  ,1.835956548189e+00  ,1.413486022914e+00  ,1.292343747976e+00  ,1.286869527023e+00  ,1.292266810947e+00  ,1.649449479632e+00  ,2.545830947961e+00  ,2.566093139079e+00  ,2.617735762574e+00  ,2.709570776789e+00  ,2.872879088820e+00  ,3.163519948594e+00  ,3.585990483971e+00  ,3.707132861963e+00  ,3.712607082473e+00  ,3.707209799056e+00  ,3.350027095341e+00  
  1.334981962383e-07  ,-1.736692122954e-01  ,-1.736692122954e-01  ,-1.736692122954e-01  ,-1.736692122954e-01  ,-1.736692122954e-01  ,-1.741613698525e-01  ,-1.738159920156e-01  ,-1.803085042678e-01  ,-1.824067217624e-01  ,-1.737630626349e-01  ,-1.743508781345e-01  ,2.453085452524e+00  ,2.432577030212e+00  ,2.380306832053e+00  ,2.287355814069e+00  ,2.122062931210e+00  ,1.826207196861e+00  ,1.408036210402e+00  ,1.292176247900e+00  ,1.286770360193e+00  ,1.291985029156e+00  ,1.621335787266e+00  ,2.546391077554e+00  ,2.566899499793e+00  ,2.619169697133e+00  ,2.712120712961e+00  ,2.877413587658e+00  ,3.173269299018e+00  ,3.591440301292e+00  ,3.707300362059e+00  ,3.712706249289e+00  ,3.707491580859e+00  ,3.378140790422e+00  
  1.347482173979e-07  ,-1.772145498103e-01  ,-1.772145498103e-01  ,-1.772145498103e-01  ,-1.772145498103e-01  ,-1.772145498103e-01  ,-1.786653403350e-01  ,-1.772605159445e-01  ,-1.846320417572e-01  ,-1.863514023287e-01  ,-1.772411359790e-01  ,-1.789306066083e-01  ,2.451965193345e+00  ,2.430964308747e+00  ,2.377438962875e+00  ,2.282255941570e+00  ,2.112993933050e+00  ,1.806708494206e+00  ,1.397136585379e+00  ,1.291841247749e+00  ,1.286586869024e+00  ,1.291421465575e+00  ,1.565108402534e+00  ,2.547511336741e+00  ,2.568512221221e+00  ,2.622037566250e+00  ,2.717220585304e+00  ,2.886482585336e+00  ,3.192767999866e+00  ,3.602339935934e+00  ,3.707635362252e+00  ,3.712889740492e+00  ,3.708055144466e+00  ,3.434368180585e+00  
  1.350607226878e-07  ,-1.781008841890e-01  ,-1.781008841890e-01  ,-1.781008841890e-01  ,-1.781008841890e-01  ,-1.781008841890e-01  ,-1.797913329557e-01  ,-1.781216469267e-01  ,-1.857129261296e-01  ,-1.872929019557e-01  ,-1.781106543150e-01  ,-1.800755387268e-01  ,2.451685128550e+00  ,2.430561128381e+00  ,2.376721995581e+00  ,2.280980973445e+00  ,2.110726683510e+00  ,1.801833818542e+00  ,1.394411679123e+00  ,1.291757497712e+00  ,1.286543909734e+00  ,1.291280574679e+00  ,1.551051556352e+00  ,2.547791401538e+00  ,2.568915401578e+00  ,2.622754533529e+00  ,2.718495553390e+00  ,2.888749834755e+00  ,3.197642675077e+00  ,3.605064844595e+00  ,3.707719112300e+00  ,3.712932700334e+00  ,3.708196035368e+00  ,3.448425028125e+00  
  1.356857332677e-07  ,-1.798735529465e-01  ,-1.798735529465e-01  ,-1.798735529465e-01  ,-1.798735529465e-01  ,-1.798735529465e-01  ,-1.820433181969e-01  ,-1.798439088911e-01  ,-1.878746948743e-01  ,-1.891216553302e-01  ,-1.798496909870e-01  ,-1.823654029637e-01  ,2.451124998961e+00  ,2.429754767649e+00  ,2.375288060992e+00  ,2.278431037195e+00  ,2.106192184431e+00  ,1.792084467214e+00  ,1.388961866611e+00  ,1.291589997636e+00  ,1.286461210943e+00  ,1.290998792889e+00  ,1.522937863986e+00  ,2.548351531131e+00  ,2.569721762291e+00  ,2.624188468087e+00  ,2.721045489562e+00  ,2.893284333593e+00  ,3.207392025501e+00  ,3.610514661916e+00  ,3.707886612396e+00  ,3.713015398469e+00  ,3.708477817171e+00  ,3.476538723207e+00  
  1.358419859126e-07  ,-1.803167201358e-01  ,-1.803167201358e-01  ,-1.803167201358e-01  ,-1.803167201358e-01  ,-1.803167201358e-01  ,-1.826063145072e-01  ,-1.802744743823e-01  ,-1.884151370604e-01  ,-1.895674780261e-01  ,-1.802844501550e-01  ,-1.829378690229e-01  ,2.450984966564e+00  ,2.429553177465e+00  ,2.374929577344e+00  ,2.277793553133e+00  ,2.105058559661e+00  ,1.789647129382e+00  ,1.387599413483e+00  ,1.291548122617e+00  ,1.286441192089e+00  ,1.290928347441e+00  ,1.515909440895e+00  ,2.548491563529e+00  ,2.569923352470e+00  ,2.624546951727e+00  ,2.721682973604e+00  ,2.894417958303e+00  ,3.209829363107e+00  ,3.611877116247e+00  ,3.707928487420e+00  ,3.713035417890e+00  ,3.708548262622e+00  ,3.483567146977e+00  
  1.361544912025e-07  ,-1.812030545146e-01  ,-1.812030545146e-01  ,-1.812030545146e-01  ,-1.812030545146e-01  ,-1.812030545146e-01  ,-1.837323071279e-01  ,-1.811356053645e-01  ,-1.894960214328e-01  ,-1.904454090576e-01  ,-1.811539684911e-01  ,-1.840828011414e-01  ,2.450704901769e+00  ,2.429149997099e+00  ,2.374212610050e+00  ,2.276518585008e+00  ,2.102791310121e+00  ,1.784772453718e+00  ,1.384874507227e+00  ,1.291464372579e+00  ,1.286402458115e+00  ,1.290787456546e+00  ,1.501852594712e+00  ,2.548771628326e+00  ,2.570326532827e+00  ,2.625263919006e+00  ,2.722957941690e+00  ,2.896685207722e+00  ,3.214704038319e+00  ,3.614602024907e+00  ,3.708012237468e+00  ,3.713074151767e+00  ,3.708689153523e+00  ,3.497623994518e+00  
  1.367795017824e-07  ,-1.829757232720e-01  ,-1.829757232720e-01  ,-1.829757232720e-01  ,-1.829757232720e-01  ,-1.829757232720e-01  ,-1.859842923691e-01  ,-1.828578673289e-01  ,-1.916577901775e-01  ,-1.921461198312e-01  ,-1.828930051631e-01  ,-1.863726653783e-01  ,2.450144772179e+00  ,2.428343636367e+00  ,2.372778675461e+00  ,2.273968648759e+00  ,2.098256811041e+00  ,1.775023102391e+00  ,1.379424694715e+00  ,1.291296872504e+00  ,1.286340165134e+00  ,1.290505674755e+00  ,1.473738902346e+00  ,2.549331757919e+00  ,2.571132893541e+00  ,2.626697853565e+00  ,2.725507877862e+00  ,2.901219706561e+00  ,3.224453388743e+00  ,3.620051842228e+00  ,3.708179737565e+00  ,3.713136445333e+00  ,3.708970935326e+00  ,3.525737689599e+00  
  1.380295229420e-07  ,-1.865210607869e-01  ,-1.865210607869e-01  ,-1.865210607869e-01  ,-1.865210607869e-01  ,-1.865210607869e-01  ,-1.904882628516e-01  ,-1.863023912578e-01  ,-1.940063776626e-01  ,-1.953246787754e-01  ,-1.863710785072e-01  ,-1.909523938521e-01  ,2.449024513000e+00  ,2.426730914902e+00  ,2.369910806283e+00  ,2.268868776259e+00  ,2.089187812881e+00  ,1.755524399735e+00  ,1.368525069691e+00  ,1.291110308341e+00  ,1.286275220097e+00  ,1.289942111173e+00  ,1.417511517615e+00  ,2.550452017106e+00  ,2.572745614968e+00  ,2.629565722682e+00  ,2.730607750205e+00  ,2.910288704238e+00  ,3.243952089590e+00  ,3.630951476871e+00  ,3.708366301742e+00  ,3.713201389741e+00  ,3.709534498933e+00  ,3.581965079762e+00  
  1.405295652613e-07  ,-1.936117358167e-01  ,-1.936117358167e-01  ,-1.936117358167e-01  ,-1.936117358167e-01  ,-1.936117358167e-01  ,-1.994962038167e-01  ,-1.931914391155e-01  ,-1.953537992160e-01  ,-2.007737997367e-01  ,-1.933272251954e-01  ,-2.001118507998e-01  ,2.446783994642e+00  ,2.423505471972e+00  ,2.364175067927e+00  ,2.258669031261e+00  ,2.071049816562e+00  ,1.716526994424e+00  ,1.346725819644e+00  ,1.290988945353e+00  ,1.286243053301e+00  ,1.288814984010e+00  ,1.305056748152e+00  ,2.552692535479e+00  ,2.575971057824e+00  ,2.635301460916e+00  ,2.740807494892e+00  ,2.928426699593e+00  ,3.282949491285e+00  ,3.652750746155e+00  ,3.708487664710e+00  ,3.713233556713e+00  ,3.710661626146e+00  ,3.694419860087e+00  
  1.455296498999e-07  ,-2.077930858763e-01  ,-2.077930858763e-01  ,-2.077930858763e-01  ,-2.077930858763e-01  ,-2.077930858763e-01  ,-2.010404049124e-01  ,-2.069695348311e-01  ,-1.980486423229e-01  ,-2.079324396972e-01  ,-2.072395185717e-01  ,-2.006317529001e-01  ,2.442302957926e+00  ,2.417054586112e+00  ,2.352703591215e+00  ,2.238269541264e+00  ,2.034773823924e+00  ,1.701147216616e+00  ,1.303127319548e+00  ,1.290746219377e+00  ,1.286239326980e+00  ,1.286560729683e+00  ,1.287725687092e+00  ,2.557173572226e+00  ,2.582421943534e+00  ,2.646772937384e+00  ,2.761206984265e+00  ,2.964702690302e+00  ,3.298329267728e+00  ,3.696349284725e+00  ,3.708730390647e+00  ,3.713237282220e+00  ,3.712915880572e+00  ,3.711750922747e+00  
