  Time                 , V(R5:1)              , V(Vsin1:+)           
  9.018451018397e-07  ,-7.776782515471e-01  ,-4.634650278919e+00  
  9.023585399751e-07  ,-7.755160841487e-01  ,-5.922234995820e+00  
  9.028994521264e-07  ,-7.736363619662e-01  ,-7.277045065313e+00  
  9.038887029652e-07  ,-7.704541601975e-01  ,-9.749083677951e+00  
  9.058672046427e-07  ,-7.641615039095e-01  ,-1.466253618067e+01  
  9.083393072847e-07  ,-7.568875951640e-01  ,-2.072002582522e+01  
  9.105186021093e-07  ,-7.508807578271e-01  ,-2.595762060020e+01  
  9.122540285949e-07  ,-7.463235741597e-01  ,-3.004262984641e+01  
  9.139872199062e-07  ,-7.420037095563e-01  ,-3.403327764513e+01  
  9.170121556286e-07  ,-7.348205543722e-01  ,-4.074960632624e+01  
  9.201440071825e-07  ,-7.280455208593e-01  ,-4.731514509869e+01  
  9.264077102903e-07  ,-7.158542124323e-01  ,-5.901413430619e+01  
  9.356047069792e-07  ,-7.005524984553e-01  ,-7.195759038707e+01  
  9.507740890745e-07  ,-6.760164150238e-01  ,-7.997634514943e+01  
  9.663815653089e-07  ,-6.478942133589e-01  ,-6.963751746099e+01  
  9.863819038633e-07  ,-5.342999654864e-01  ,-3.319143324213e+01  
  1.000000000000e-06  ,7.325561653540e-01  ,4.704624446763e-13  
